quality,strip width,act weigth,slab width,entry weigth,widthRM-aver,crown-aver,T-aver-RMexit,T-dev-RMexit,T-FMexit,cast speed-aver,cast speed-max(m/s),cast speed-min,pressure-exit-aver,pressure-exit-max,pressure-exit-min,T-R1EN,T-IHEN,T-IHEX
bad,1270.6,18.4,1290,18.612,1286,-0.037,957,3,850,5.52,0.092,0.092,38155.632,39357.64,37187.5,998,890,1149
bad,1270.7,18.375,1290,18.612,1287,-0.034,954,3,850,5.52,0.092,0.092,38170.148,38993.056,37326.388,995,888,1149
bad,1271.9,18.385,1290,18.612,1288,-0.035,955,4,850,5.52,0.092,0.091,38136.088,39062.5,37326.388,991,890,1149
bad,1273.7,15.27,1290,15.51,1288,-0.022,953,3,850,5.46,0.091,0.091,38121.832,39045.14,37222.22,993,888,1152
bad,1273.3,21.185,1290,21.714,1288,-0.023,955,3,850,5.46,0.091,0.091,38152.14,39236.108,37065.968,993,890,1151
bad,1272.1,20.815,1290,21.1,1288,-0.024,956,3,850,5.46,0.091,0.091,38152.084,38819.444,37447.916,993,890,1154
bad,1272.4,20.39,1290,20.68,1288,-0.023,956,4,850,5.46,0.091,0.09,38148.836,38993.056,37222.22,997,890,1153
bad,1273.2,21.145,1290,21.714,1289,-0.022,953,3,850,5.4,0.091,0.09,38140.056,39253.468,36996.528,994,889,1151
bad,1273,16.325,1290,16.544,1289,-0.021,954,5,850,5.4,0.09,0.09,38158.528,38975.692,37361.108,992,893,1149
bad,1274.8,18.36,1290,18.612,1288,-0.01,956,4,850,5.4,0.09,0.09,38170.332,39270.832,37187.5,991,892,1150
bad,1274.7,18.315,1290,18.612,1289,-0.011,955,4,850,5.4,0.09,0.09,38149.636,39045.14,37065.968,992,892,1150
bad,1274.1,18.37,1290,18.612,1288,-0.011,959,4,850,5.4,0.09,0.09,38148.324,39305.556,37065.968,994,893,1150
bad,1272.8,18.355,1290,18.612,1287,-0.011,962,4,850,5.4,0.091,0.09,38101.088,38923.608,37343.752,1000,896,1151
bad,1273.3,18.38,1290,18.612,1288,-0.011,955,4,850,5.46,0.091,0.091,38132.604,38906.248,37447.916,986,892,1150
bad,1271.2,18.355,1290,18.612,1287,-0.011,953,5,850,5.46,0.091,0.091,38144.288,39062.5,37170.14,986,891,1150
bad,1270.7,18.395,1290,18.612,1288,-0.011,951,6,850,5.46,0.091,0.091,38120.404,39149.304,37083.332,985,890,1150
bad,1271.1,18.38,1290,18.612,1288,-0.01,944,5,850,5.46,0.091,0.091,38106.268,39149.304,37065.968,989,889,1150
bad,1272.5,16.34,1290,16.544,1289,-0.008,945,4,850,5.46,0.091,0.091,38095.036,39010.416,37170.14,974,889,1151
bad,1272,16.345,1290,16.544,1289,-0.008,951,5,850,5.46,0.091,0.09,38112.128,39097.22,37361.108,980,890,1147
bad,1272.4,16.37,1290,16.544,1289,-0.008,944,7,850,5.46,0.091,0.09,38125.148,39149.304,37239.58,984,887,1146
bad,1272.8,16.27,1290,16.544,1289,-0.007,940,5,850,5.46,0.091,0.09,38113.664,39079.86,37065.968,983,885,1145
ok,1272.1,16.345,1290,16.544,1289,-0.008,947,5,850,5.46,0.091,0.09,38095.896,39253.468,37048.608,987,889,1145
ok,1272.2,16.345,1290,16.544,1289,-0.008,950,5,850,5.4,0.091,0.09,38111.268,39010.416,37343.752,992,890,1146
ok,1272,16.325,1290,16.544,1288,-0.008,954,4,850,5.4,0.091,0.09,38102.876,38819.444,37447.916,992,891,1145
bad,1272.3,16.355,1290,16.544,1289,-0.007,949,5,850,5.4,0.091,0.09,38107.78,38819.444,37482.64,992,887,1145
ok,1272.4,16.33,1290,16.544,1289,-0.005,948,5,850,5.46,0.091,0.09,38117.692,38958.332,37222.22,990,888,1144
bad,1272.7,16.36,1290,16.544,1288,-0.004,940,5,850,5.46,0.091,0.09,38136.952,39218.752,37222.22,987,886,1145
bad,1274.1,16.325,1290,16.544,1288,-0.002,947,4,850,5.4,0.091,0.09,38117.676,39010.416,37309.028,991,886,1143
bad,1276.7,16.295,1290,16.544,1289,0,951,4,850,5.4,0.091,0.09,38101.08,38958.332,37326.388,992,889,1132
bad,1276.3,18.405,1290,18.612,1289,-0.002,951,4,850,5.46,0.091,0.09,38137.052,39253.468,37361.108,987,888,1136
ok,1275.8,18.405,1290,18.612,1289,-0.001,953,4,850,5.46,0.091,0.09,38123.12,39131.944,37152.776,987,889,1143
bad,1275,18.415,1290,18.612,1289,-0.003,948,5,850,5.46,0.091,0.09,38136.616,39427.08,36892.36,992,885,1143
bad,1274.9,18.375,1290,18.612,1289,-0.003,949,3,850,5.4,0.091,0.09,38116.028,39357.64,37187.5,992,886,1142
bad,1273.9,16.335,1290,16.544,1289,-0.008,946,4,850,5.4,0.091,0.09,38090.96,38958.332,37326.388,990,882,1141
bad,1274.5,16.37,1290,16.544,1290,-0.007,940,6,850,5.46,0.091,0.09,38078.512,39149.304,37170.14,985,881,1141
bad,1274.1,16.415,1290,16.544,1290,-0.007,938,4,850,5.46,0.091,0.091,38102.136,38888.888,37309.028,977,873,1155
bad,1275.2,16.425,1290,16.544,1290,-0.003,932,5,850,5.46,0.091,0.09,38114.316,38836.804,37482.64,970,872,1153
bad,1274.1,18.46,1290,18.612,1290,-0.006,931,4,850,5.4,0.09,0.09,38146.116,39149.304,37274.304,967,869,1149
bad,1254.2,20.385,1275,20.68,1273,-0.039,957,3,850,5.4,0.09,0.09,38059.492,39062.5,37326.388,1011,889,1158
bad,1254.1,20.385,1275,20.68,1273,-0.039,958,3,850,5.4,0.09,0.09,38053.328,39045.14,36979.164,1011,889,1159
bad,1254.3,20.38,1275,20.68,1273,-0.038,957,3,850,5.4,0.09,0.09,38042.584,39166.664,37274.304,1012,888,1159
bad,1254.3,20.38,1275,20.68,1273,-0.038,956,3,850,5.4,0.09,0.09,38033.592,38750,37256.944,1010,888,1160
bad,1254,20.38,1275,20.68,1273,-0.038,957,3,850,5.4,0.09,0.09,38044.888,39097.22,37083.332,1010,888,1160
bad,1254,20.375,1275,20.68,1273,-0.038,954,4,850,5.4,0.09,0.09,38037.972,39253.468,36909.72,1004,885,1159
bad,1253.2,20.295,1275,20.68,1272,-0.038,951,3,850,5.46,0.092,0.09,38076.772,38871.528,37170.14,1000,883,1162
bad,1251.8,20.94,1275,21.714,1271,-0.04,954,3,850,5.58,0.093,0.092,38056.012,39079.86,37343.752,1000,886,1162
bad,1255.7,20.385,1275,20.68,1274,-0.029,953,3,850,5.58,0.093,0.093,38058.272,38836.804,37309.028,1000,885,1158
bad,1256,20.405,1275,20.68,1274,-0.029,955,3,850,5.58,0.093,0.093,38069.476,38906.248,37343.752,1000,886,1158
bad,1256.5,20.38,1275,20.68,1274,-0.027,957,4,850,5.58,0.094,0.093,38108.704,39253.468,36979.164,1000,887,1161
bad,1256.8,20.24,1275,20.68,1274,-0.024,955,3,850,5.58,0.094,0.093,38063.732,38802.08,37135.416,999,885,1162
bad,1256.1,20.38,1275,20.68,1275,-0.026,954,3,850,5.58,0.093,0.093,38057.336,38975.692,37222.22,1001,886,1161
bad,1256.1,20.36,1275,20.68,1275,-0.024,952,3,850,5.58,0.093,0.093,38109.592,39149.304,37135.416,999,884,1163
bad,1255.9,20.395,1275,20.68,1275,-0.026,951,3,850,5.58,0.093,0.092,38059.524,38923.608,37135.416,997,885,1161
bad,1254.8,20.39,1275,20.68,1275,-0.027,950,3,850,5.52,0.093,0.092,38075.42,39045.14,36996.528,996,885,1161
bad,1254.1,20.42,1275,20.68,1275,-0.026,949,4,850,5.52,0.093,0.092,38042.856,38871.528,37361.108,991,883,1160
ok,1252.2,20.375,1275,20.68,1275,-0.026,951,3,850,5.52,0.093,0.092,38051.872,38836.804,37500,993,884,1161
bad,1250.7,20.38,1275,20.68,1275,-0.026,952,4,850,5.52,0.093,0.092,38068.892,39131.944,37152.776,995,884,1161
ok,1248.8,20.395,1275,20.68,1274,-0.026,953,4,850,5.52,0.092,0.092,38064.084,38923.608,37256.944,998,884,1160
bad,1248.4,20.345,1275,20.68,1273,-0.024,950,4,850,5.52,0.092,0.092,38052.524,38871.528,37430.556,996,882,1160
bad,1249.7,20.38,1275,20.68,1273,-0.023,952,3,850,5.52,0.092,0.092,38015.964,38923.608,37326.388,998,884,1157
bad,1251.3,20.4,1275,20.68,1273,-0.02,949,3,850,5.52,0.092,0.092,38065.448,39045.14,37135.416,996,882,1150
bad,1249.7,20.385,1275,20.68,1274,-0.022,947,4,850,5.52,0.092,0.092,38053.236,39079.86,36979.164,995,881,1158
bad,1250.7,20.9,1275,21.714,1274,-0.018,948,3,850,5.46,0.092,0.091,38063.736,38888.888,37222.22,993,880,1155
bad,1252.3,20.84,1275,21.1,1275,-0.019,950,3,850,5.46,0.091,0.091,38048.7,39010.416,37239.58,993,882,1143
bad,1253.1,20.385,1275,20.68,1275,-0.014,950,3,850,5.46,0.091,0.091,38070.9,39392.36,36822.916,994,881,1142
bad,1255,20.995,1275,21.714,1275,-0.005,948,4,850,5.46,0.091,0.091,38084.152,39218.752,36996.528,989,880,1140
bad,1256.2,20.985,1275,21.714,1276,-0.003,946,4,850,5.46,0.091,0.091,38045.872,39236.108,37309.028,983,878,1137
bad,1257.2,20.995,1275,21.714,1276,-0.002,944,4,850,5.46,0.091,0.091,38056.296,38784.72,37309.028,984,877,1138
bad,1259.2,17.395,1275,17.578,1276,0.004,942,3,850,5.46,0.091,0.091,38048.756,39236.108,37170.14,979,875,1135
bad,1259.4,21.005,1275,21.714,1276,0.005,942,4,850,5.46,0.091,0.091,38071.304,38888.888,36979.164,980,875,1136
bad,1258.8,20.46,1275,20.68,1277,0.006,944,4,850,5.46,0.091,0.091,38061.152,38923.608,37343.752,982,876,1135
bad,1257.5,20.45,1275,20.68,1277,0.001,944,4,850,5.46,0.091,0.091,38075.972,39079.86,37187.5,984,877,1141
bad,1255.3,15.385,1275,15.51,1277,-0.007,943,4,850,5.46,0.091,0.091,38068.4,38906.248,37239.58,985,876,1162
bad,1255,20.5,1275,20.68,1277,-0.004,938,6,850,5.34,0.091,0.089,38060.728,38993.056,37326.388,985,873,1161
ok,1258.6,20.595,1275,20.68,1276,0.006,926,4,850,5.16,0.086,0.084,38067.028,38819.444,37152.776,977,863,1152
bad,1270,21.33,1290,22,1289,-0.049,934,4,850,5.52,0.092,0.092,38082.528,39166.664,37065.968,983,871,1162
bad,1269.3,21.32,1290,22,1290,-0.048,935,4,850,5.52,0.092,0.092,38079.536,38923.608,37395.832,982,871,1161
bad,1269.3,21.33,1290,22,1291,-0.05,936,5,850,5.52,0.092,0.092,38078.504,38958.332,37326.388,985,872,1161
bad,1268.8,21.355,1290,22,1290,-0.047,934,4,850,5.52,0.092,0.092,38101.292,39079.86,37083.332,983,871,1162
bad,1267.8,18.885,1290,19,1290,-0.049,929,4,850,5.52,0.092,0.092,38098.168,39062.5,37274.304,979,869,1162
bad,1267.7,18.885,1290,19,1290,-0.05,928,4,850,5.52,0.092,0.092,38098.952,38888.888,37309.028,973,868,1162
bad,1268.5,18.905,1290,19,1291,-0.048,928,4,850,5.52,0.092,0.092,38122.54,39322.916,36996.528,975,867,1165
bad,1268.8,18.88,1290,19,1291,-0.041,927,4,850,5.52,0.092,0.092,38125.144,39166.664,37152.776,975,868,1164
ok,1269,18.91,1290,19,1291,-0.04,929,4,850,5.52,0.092,0.092,38116.696,39097.22,37309.028,979,870,1164
bad,1269.4,18.88,1290,19,1291,-0.037,930,5,850,5.52,0.092,0.092,38128.94,39149.304,37170.14,979,870,1165
bad,1268.9,18.845,1290,19,1290,-0.036,927,4,850,5.52,0.092,0.092,38163.732,39444.444,37187.5,974,868,1163
bad,1268,18.84,1290,19,1289,-0.036,930,4,850,5.46,0.092,0.09,38149.828,39166.664,37343.752,973,871,1164
bad,1266.5,18.93,1290,19,1288,-0.037,921,7,850,5.34,0.09,0.089,38142.656,38923.608,37274.304,968,867,1163
bad,1267.5,18.905,1290,19,1288,-0.033,906,6,850,5.34,0.092,0.089,38156.644,39010.416,37170.14,948,862,1160
bad,1267.7,18.925,1290,19,1288,-0.034,909,7,850,5.52,0.092,0.092,38157.268,38906.248,37343.752,946,862,1161
bad,1267,18.815,1290,19,1288,-0.035,908,6,850,5.52,0.092,0.092,38143.22,39097.22,37343.752,942,862,1160
bad,1266.9,18.92,1290,19,1288,-0.036,910,5,850,5.52,0.092,0.092,38149.832,39010.416,37413.192,947,863,1161
bad,1266.5,18.93,1290,19,1288,-0.036,908,6,850,5.52,0.092,0.092,38162.152,39131.944,37065.968,945,859,1159
bad,1266.5,18.91,1290,19,1288,-0.034,906,6,850,5.52,0.092,0.092,38162.52,38993.056,37326.388,940,860,1160
bad,1267.4,18.895,1290,19,1290,-0.03,902,6,850,5.52,0.092,0.092,38137.336,38836.804,37395.832,939,860,1157
bad,1269,18.88,1290,19,1290,-0.018,903,6,850,5.52,0.092,0.092,38150.068,39062.5,37239.58,944,860,1139
bad,1270.1,18.91,1290,19,1291,-0.017,907,6,850,5.52,0.092,0.092,38167.208,39218.752,37256.944,948,862,1142
bad,1272.1,18.925,1290,19,1293,-0.017,912,6,850,5.52,0.092,0.091,38165.616,39045.14,37482.64,951,860,1151
bad,1273.5,18.895,1290,19,1293,-0.018,919,6,850,5.46,0.092,0.091,38168.236,39184.028,37152.776,962,863,1156
bad,1274.2,18.81,1290,19,1292,-0.019,932,5,850,5.46,0.091,0.091,38162.94,39409.72,37170.14,980,872,1161
bad,1274.3,18.8,1290,19,1293,-0.018,937,5,850,5.46,0.091,0.091,38166.412,39253.468,37170.14,985,875,1163
bad,1274.7,18.8,1290,19,1293,-0.018,939,4,850,5.46,0.091,0.091,38133.896,38906.248,37500,987,877,1163
bad,1274.9,18.81,1290,19,1293,-0.017,939,4,850,5.46,0.091,0.091,38128.808,38975.692,37239.58,989,879,1163
bad,1275.6,18.82,1290,19,1293,-0.016,941,4,850,5.46,0.091,0.091,38177.972,39184.028,37100.692,987,879,1163
bad,1276.5,18.82,1290,19,1293,-0.015,941,4,850,5.46,0.091,0.09,38139.56,38993.056,37326.388,988,881,1164
bad,1276.2,18.795,1290,19,1293,-0.015,940,5,850,5.4,0.091,0.09,38121.836,38923.608,37534.72,988,882,1163
bad,1277.1,18.795,1290,19,1294,-0.012,939,4,850,5.4,0.09,0.09,38144.708,39010.416,37222.22,988,880,1160
bad,1277.3,18.83,1290,19,1295,-0.013,940,4,850,5.4,0.09,0.09,38151.872,39149.304,37100.692,990,882,1150
bad,1277.5,18.84,1290,19,1294,-0.012,937,3,850,5.4,0.09,0.09,38182.028,39270.832,37048.608,987,880,1148
bad,1277.4,18.88,1290,19,1294,-0.01,934,5,850,5.4,0.09,0.09,38179.628,38888.888,37256.944,982,877,1144
bad,1276.3,18.865,1290,19,1293,-0.006,933,3,850,5.4,0.09,0.09,38160.54,39010.416,37326.388,979,875,1142
ok,1277.3,18.87,1290,19,1293,-0.002,925,5,850,5.4,0.09,0.09,38203.864,39253.468,37100.692,975,872,1133
bad,1275.5,18.87,1290,19,1291,0.001,924,7,850,5.46,0.091,0.09,38173.176,39218.752,37430.556,972,868,1147
bad,1275,19,1290,19,1291,-0.001,904,9,850,5.46,0.092,0.091,38172.14,39097.22,37326.388,953,864,1144
bad,1274.5,18.905,1290,19,1291,-0.003,910,10,850,5.46,0.091,0.091,38167.552,39270.832,37152.776,961,864,1147
bad,1276.3,18.855,1290,19,1290,0.001,923,4,850,5.34,0.091,0.087,38172.136,39218.752,37309.028,973,868,1151
bad,1275.6,18.91,1290,19,1290,0.002,911,4,850,5.16,0.086,0.086,38133.528,39062.5,37170.14,972,863,1150
bad,1275.3,18.89,1290,19,1290,0.003,907,3,850,5.16,0.086,0.086,38176.82,39149.304,37083.332,971,862,1149
bad,1274.9,18.915,1290,19,1290,-0.002,911,3,850,5.16,0.086,0.085,38140.536,38958.332,37222.22,975,862,1150
bad,1275.2,18.935,1290,19,1290,0.002,913,3,850,5.1,0.086,0.085,38146.78,38871.528,37447.916,974,862,1149
bad,1277.5,18.76,1290,19,1290,-0.004,918,4,850,5.1,0.085,0.085,38158.828,38802.08,37430.556,977,862,1150
bad,1252.6,21.03,1275,21.714,1274,-0.016,935,4,850,5.52,0.092,0.092,38123.608,39079.86,36909.72,983,871,1147
bad,1254.1,20.98,1275,21.714,1274,-0.014,936,4,850,5.52,0.092,0.092,38124.24,38993.056,37048.608,985,871,1148
bad,1255.1,21.05,1275,21.714,1274,-0.012,939,3,850,5.52,0.092,0.092,38111.124,39045.14,37013.888,988,874,1149
bad,1254.8,24.57,1275,24.816,1274,-0.013,937,6,850,5.52,0.092,0.091,38111.876,39045.14,37083.332,983,871,1148
bad,1251.3,20.93,1275,21.714,1275,-0.01,916,6,850,5.52,0.092,0.091,38132.912,39236.108,36805.556,956,864,1142
bad,1251.1,20.895,1275,21.714,1275,-0.014,938,5,850,5.58,0.093,0.091,38093.724,39010.416,36961.804,982,873,1141
bad,1258.6,20.945,1275,21.714,1276,-0.003,939,4,850,5.52,0.093,0.092,38093.44,38836.804,37135.416,986,872,1123
bad,1251.4,20.35,1275,20.68,1274,-0.01,957,3,850,5.4,0.091,0.09,38081.72,38802.08,37447.916,997,895,1141
bad,1252.8,20.34,1275,20.68,1274,-0.004,956,3,850,5.4,0.091,0.09,38090.004,38784.72,37447.916,996,894,1141
bad,1252.4,20.35,1275,20.68,1274,-0.004,958,3,850,5.4,0.091,0.09,38083.044,38871.528,37447.916,997,894,1142
bad,1252.3,17.31,1275,17.578,1274,-0.004,959,3,850,5.46,0.091,0.09,38097.224,38871.528,37447.916,995,896,1151
bad,1253.6,20.91,1275,21.714,1274,-0.002,955,3,850,5.46,0.091,0.09,38070.736,39010.416,37170.14,995,890,1156
bad,1253.1,17.295,1275,17.578,1273,-0.002,958,3,850,5.46,0.091,0.09,38083.588,39131.944,37222.22,997,893,1158
bad,1252.4,20.87,1275,21.714,1274,-0.003,957,3,850,5.34,0.091,0.088,38100.8,39184.028,37152.776,997,891,1159
bad,1255.1,20.935,1275,21.714,1275,0.001,957,3,850,5.28,0.088,0.088,38112.6,39236.108,37170.14,995,888,1156
ok,1256.8,20.375,1275,20.68,1275,0.002,955,3,850,5.28,0.088,0.088,38080.788,38888.888,37326.388,997,888,1141
ok,1257.4,20.38,1275,20.68,1276,0.003,956,3,850,5.28,0.088,0.088,38089.796,38923.608,37152.776,995,886,1139
bad,1257.1,20.395,1275,20.68,1276,0.003,954,3,850,5.28,0.088,0.088,38134.752,39253.468,37083.332,991,881,1136
ok,1257.2,20.39,1275,20.68,1276,0.003,951,3,850,5.28,0.088,0.088,38143.172,39236.108,37170.14,991,881,1136
ok,1257.7,20.315,1275,20.68,1276,0.002,951,3,850,5.28,0.088,0.088,38087.26,38975.692,37395.832,997,880,1135
ok,1257.5,20.37,1275,20.68,1276,-0.001,951,3,850,5.28,0.088,0.088,38094.452,38784.72,37343.752,996,881,1137
ok,1257.4,20.355,1275,20.68,1277,0,956,3,850,5.22,0.088,0.087,38114.048,38975.692,37100.692,997,884,1139
bad,1278.4,20.555,1295,20.68,1298,0.008,916,5,850,5.4,0.09,0.09,37965.424,38697.916,37326.388,965,870,1142
bad,1281,20.55,1295,20.68,1299,0.011,920,3,850,5.4,0.09,0.09,37887.84,38645.832,36840.276,966,871,1122
bad,1281,20.545,1295,20.68,1299,0.014,919,2,850,5.4,0.09,0.09,37923.42,38802.08,37152.776,965,873,1131
bad,1281.7,20.54,1295,20.68,1299,0.018,917,4,850,5.4,0.09,0.089,38032.052,38802.08,37274.304,965,872,1129
bad,1282.7,20.555,1295,20.68,1300,0.018,916,4,850,5.4,0.09,0.089,38011.2,38802.08,37413.192,958,873,1118
bad,1281.5,20.545,1295,20.68,1300,0.014,916,4,850,5.4,0.09,0.089,38017.752,38836.804,37256.944,960,873,1119
bad,1280.6,20.53,1295,20.68,1299,0.013,919,5,850,5.4,0.09,0.089,38015.852,38732.64,37413.192,969,876,1123
bad,1281.8,20.565,1295,20.68,1300,0.014,919,4,850,5.4,0.09,0.089,38054.408,38697.916,37413.192,965,873,1118
ok,1282.2,21.385,1295,21.714,1300,0.015,916,3,850,5.4,0.09,0.089,38027.66,38819.444,37309.028,961,872,1117
ok,1282.6,18.48,1295,18.612,1300,0.015,917,3,850,5.4,0.09,0.089,38052.664,39305.556,37083.332,959,873,1118
ok,1282.4,20.54,1295,20.68,1300,0.014,918,4,850,5.34,0.09,0.089,38175.348,39236.108,37170.14,964,876,1121
bad,1282.8,22.58,1295,22.748,1299,0.015,920,3,850,5.34,0.09,0.089,38142.872,38975.692,37447.916,968,878,1124
ok,1283.5,18.47,1295,18.612,1300,0.015,921,3,850,5.34,0.089,0.089,38156.436,39045.14,37222.22,968,878,1124
ok,1283.4,18.475,1295,18.612,1300,0.016,922,3,850,5.34,0.09,0.089,38176.184,39010.416,37309.028,966,879,1124
bad,1283.6,18.465,1295,18.612,1299,0.017,922,3,850,5.34,0.09,0.089,38176.492,39149.304,37274.304,967,878,1123
bad,1284.7,20.535,1295,20.68,1300,0.017,922,3,850,5.34,0.09,0.089,38153.844,38784.72,37621.528,968,879,1117
ok,1283.7,20.505,1295,20.68,1300,0.016,923,4,850,5.34,0.09,0.089,38140.988,38836.804,37517.36,970,878,1128
bad,1283.2,21.385,1295,21.714,1300,0.016,922,4,850,5.34,0.09,0.089,38135.032,38958.332,37395.832,970,877,1127
bad,1283.5,22.595,1295,22.748,1300,0.018,919,3,850,5.34,0.09,0.089,38152.348,39045.14,37326.388,969,877,1126
bad,1283.2,18.455,1295,18.612,1300,0.017,921,4,850,5.34,0.089,0.089,38142.024,38819.444,37413.192,973,878,1128
bad,1284.1,18.495,1295,18.612,1300,0.017,917,4,850,5.34,0.09,0.089,38142.908,38958.332,37326.388,967,876,1126
bad,1284.1,18.485,1295,18.612,1300,0.017,919,4,850,5.34,0.089,0.089,38115.116,39218.752,37222.22,967,873,1124
ok,1283.5,18.475,1295,18.612,1299,0.016,921,4,850,5.34,0.089,0.089,38211.576,39357.64,37222.22,972,876,1127
bad,1283.9,18.46,1295,18.612,1299,0.016,922,4,850,5.34,0.089,0.089,38169.536,38923.608,37447.916,970,877,1129
bad,1283.5,18.44,1295,18.612,1299,0.015,924,5,850,5.34,0.089,0.089,38154.596,38836.804,37447.916,977,878,1129
bad,1283,21.325,1295,21.714,1298,0.014,929,5,850,5.34,0.089,0.089,38161.556,38993.056,37413.192,984,879,1130
bad,1283.8,21.37,1295,21.714,1298,0.015,928,4,850,5.34,0.089,0.089,38169.408,39045.14,37361.108,979,879,1129
bad,1285.3,22.585,1295,22.748,1299,0.016,924,5,850,5.34,0.089,0.089,38195.988,38888.888,37500,973,876,1126
ok,1286,20.535,1295,20.68,1299,0.019,917,4,850,5.34,0.089,0.089,38173.74,38819.444,37621.528,964,873,1123
bad,1286.6,15.42,1295,15.51,1300,0.02,913,3,850,5.34,0.089,0.089,38152.188,39218.752,37256.944,961,871,1118
bad,1286.4,20.52,1295,20.68,1300,0.018,915,5,850,5.34,0.089,0.089,38143.372,39097.22,37256.944,963,872,1119
bad,1284.9,20.575,1295,20.68,1300,0.011,917,4,850,5.28,0.089,0.088,38185.228,38802.08,37569.444,970,875,1138
bad,1283.1,22.55,1295,22.748,1300,0.004,919,5,850,5.22,0.088,0.086,38174.824,38819.444,37500,975,874,1145
bad,1281.5,16.365,1295,16.544,1298,0,928,6,850,5.22,0.088,0.086,38150.096,38993.056,37413.192,984,877,1151
ok,1281.6,21.465,1295,21.714,1299,0.004,907,4,850,5.28,0.088,0.088,38128.58,39079.86,37239.58,953,867,1131
bad,1281.9,16.465,1295,16.544,1299,0.007,903,7,850,5.34,0.089,0.087,38120.836,39045.14,37239.58,948,866,1127
ok,1283.4,16.485,1295,16.544,1300,0.016,895,5,850,5.22,0.087,0.087,38152.296,38993.056,37361.108,939,863,1112
